timestamp_hour,traffic_density,noise_level,pedestrian_count,emergency_vehicle_siren
16,40.11846761327965,53.19112717960918,176.6448296604612,0.0
13,24.65664160882595,50.09307611362297,163.3106013107318,0.0
19,64.80683300193066,66.29413584886788,201.80316957348137,0.0
4,44.71740524600614,50.850409322173036,217.37651880790372,0.0
11,53.63780638418779,60.81276842767028,258.17543839774936,0.0
15,52.69768128092089,75.83465025384093,213.25777636494436,0.0
15,44.9772159143583,56.9321960712863,232.09652674807757,0.0
20,79.62541030446172,73.14009474643899,232.6641586624769,0.0
6,49.29103021056486,47.85456510273593,334.37671828484804,0.0
3,26.630715234849983,54.660908986832,109.49837983637104,0.0
0,43.994279597250234,45.92855973785083,165.6033066581411,0.0
4,57.496064301681656,60.72996755973357,273.702802624404,0.0
22,57.98892664055826,67.80078179716583,182.3993462573263,0.0
9,33.68328597107357,60.75187087606186,244.29015688008596,0.0
21,63.942237610171546,72.27050059970152,211.50047618814182,0.0
4,23.5569960669344,52.5082075937087,305.26012006040054,0.0
3,67.16202803924628,62.25342753689067,144.3472786468144,0.0
1,30.209781662938916,54.72530676386144,261.09002762594065,0.0
19,46.60632171486986,63.61676585423655,287.47906526362493,0.0
9,65.9685301704005,65.03736046212425,149.27905614160002,0.0
18,51.79408503330604,65.82395959984063,239.14351217906733,0.0
0,62.25047776570355,49.29405661764398,151.72510070854722,0.0
23,59.279929395648985,51.10253898213431,201.50807862675626,0.0
4,69.29402920106901,52.95712291808811,187.17060349089132,0.0
12,65.93314776370568,57.611192521334026,79.86230325501565,0.0
3,43.19383537195337,60.8718640420643,221.21171298559494,0.0
15,59.494124506901976,67.08089121856676,207.16695838031154,0.0
23,27.101722074533804,51.51901300660768,273.953948670288,0.0
15,49.131426389933225,43.989807022982475,230.55718273247712,0.0
