timestamp_hour,traffic_density,noise_level,pedestrian_count,emergency_vehicle_siren,category
16,42.1945477769697,56.88784533298644,112.03877640088149,0.0,Normal
19,43.166271587571266,55.55686163457961,181.09632331465787,0.0,Normal
9,51.51091126498884,59.82461358268237,147.4244199650696,0.0,Normal
5,37.47668980345678,56.53588621018745,180.62830870419685,0.0,Normal
14,46.87721604124069,53.86423275646986,150.94876090726115,0.0,Normal
21,47.022044060303095,56.60476886530756,153.38861480396574,0.0,Normal
10,58.17117794143979,56.99854840450383,159.31086617455531,0.0,Normal
4,36.94328508554991,49.814496322944635,130.24834187161804,0.0,Normal
0,39.74213345506005,59.59767891305486,179.86685360820053,0.0,Normal
7,37.501154542213435,53.79638392255456,121.96548404813038,0.0,Normal
20,31.6417666234528,53.89870710597828,139.94833138708324,0.0,Normal
11,59.11749547410175,58.00550394830378,163.1066169410792,0.0,Normal
11,35.06799015240702,57.98866089703832,137.2701189878634,0.0,Normal
4,38.46955672756123,52.196673284535656,169.4382810203736,0.0,Normal
6,55.526132066257276,58.211606472582744,184.3966543295989,0.0,Normal
3,30.97514362449428,52.758207394041904,175.31365002634593,0.0,Normal
5,51.05081255429905,62.27829218679462,101.59711715803446,0.0,Normal
12,33.69580523726578,51.68722407493694,153.14617424048393,0.0,Normal
19,54.9735578922367,55.95790984682358,175.7170652674098,0.0,Normal
14,27.640978503673132,51.87192945236957,117.08127882944858,0.0,Normal
2,30.972244669994698,63.8907825165403,168.09026468072187,0.0,Normal
22,40.64062212032873,50.04871622365154,166.6865195409828,0.0,Normal
7,52.77458152138188,57.09745098901164,119.69775270154337,0.0,Normal
19,44.75233399490741,52.060358342088804,170.85581664350403,0.0,Normal
15,42.31427941690743,53.58356943420805,156.81744483824838,0.0,Normal
12,55.76835365971774,56.81415133498071,166.25954471803172,0.0,Normal
17,62.241916307464585,59.898337750504574,125.84219035587168,0.0,Normal
9,50.37805827531018,61.493586249196184,153.7534029092846,0.0,Normal
18,40.01716397518973,48.852208159894715,107.3780361466919,0.0,Normal
16,41.65485572792583,56.07100489745785,93.07521981167372,0.0,Normal
23,34.6924209619414,60.837974413534084,153.52071066319374,0.0,Normal
18,45.80653937803242,48.25875624495224,177.51494016903274,0.0,Normal
22,31.963256112189384,56.25753397621939,156.323420356627,0.0,Normal
4,49.41490924247601,54.991664810319264,148.41384840139636,0.0,Normal
20,61.04459236511963,56.65816725751915,145.31164699862816,0.0,Normal
22,50.7407326383444,51.9107838986941,126.43586521392336,0.0,Normal
8,41.246818238440525,49.25752468714624,144.45347740511735,0.0,Normal
11,49.21549930105432,47.3475742992839,160.5421117066111,0.0,Normal
20,57.96426756132702,58.90553581384841,139.1194441799843,0.0,Normal
0,57.56395708208911,59.41619654593342,168.7646713458944,0.0,Normal
0,36.96993686749303,56.210741395983945,154.89937584661507,0.0,Normal
14,49.082371116658585,52.86340660124761,157.92448544433518,0.0,Normal
1,43.73518807943841,48.50781642613702,172.216568838774,0.0,Normal
21,51.45274598330949,57.2533818500201,136.83111418362523,0.0,Normal
15,48.06891163053417,50.59688286865326,166.48451465467377,0.0,Normal
7,26.04222872412442,52.15480550095785,140.33808206870066,0.0,Normal
12,42.21589530962529,52.65374368174913,158.487862095471,0.0,Normal
20,46.588466903170335,54.209859097212124,133.85571623408578,0.0,Normal
0,33.52508026272923,51.96383821116541,127.2324044233817,0.0,Normal
15,49.64817607892788,55.13383508396921,152.29661864121235,0.0,Normal
6,32.80787806618376,52.51272679797444,102.86999869947206,0.0,Normal
4,38.61248762066357,57.80549225935689,142.59331391227795,0.0,Normal
21,55.73049535760108,59.124251655952214,109.8405748597705,0.0,Normal
22,37.92977768908585,55.434170704113754,169.4808508578402,0.0,Normal
2,49.59173567361341,56.85050534152441,176.25276490272284,0.0,Normal
11,30.971410256730504,63.47142379850356,128.40121946447985,0.0,Normal
15,61.650517254121134,50.30958697255473,160.7078240618374,0.0,Normal
18,42.56357089210194,50.066127594879575,172.4783928421873,0.0,Normal
4,45.762566455581755,57.7799916031075,172.5617305625446,0.0,Normal
21,46.43229437239172,62.786171350059064,155.36127084929103,0.0,Normal
13,49.86053491465087,53.95800575224511,168.35761688903742,0.0,Normal
4,32.84656013611058,61.90733536887504,133.76671720199016,0.0,Normal
14,44.95730823330669,55.38573487517396,152.078061641417,0.0,Normal
16,39.72984939374915,52.27645087184367,138.3224148302306,0.0,Normal
13,31.48354219137384,51.03723044544919,131.6553006553659,0.0,Normal
19,52.89697760102968,57.51765433954715,150.9015847867407,0.0,Normal
4,42.182616131203275,51.340163728869214,158.68825940395186,0.0,Normal
11,46.940163404900154,55.325107371068114,179.08771919887468,0.0,Normal
15,46.43876334982447,61.333860101536374,156.6288881824722,0.0,Normal
15,42.32118182099109,53.77287842851452,166.04826337403878,0.0,Normal
20,60.80021882904625,60.2560378985756,166.33207933123845,0.0,Normal
6,44.62188277896792,50.141826041094376,217.18835914242402,0.0,Normal
3,32.53638145858666,52.8643635947328,104.74918991818552,0.0,Normal
0,41.796949118533455,49.37142389514033,132.80165332907055,0.0,Normal
4,48.997900960896885,55.291987023893434,186.851401312202,0.0,Normal
22,49.260760874964404,58.12031271886633,141.19967312866316,0.0,Normal
9,36.297752517905906,55.30074835042475,172.145078440043,0.0,Normal
21,52.43586005875816,59.90820023988061,155.7502380940709,0.0,Normal
4,30.897064569031677,52.00328303748348,202.63006003020027,0.0,Normal
3,54.153081620931346,55.90137101475627,122.1736393234072,0.0,Normal
1,34.44521688690075,52.89012270554458,180.54501381297032,0.0,Normal
19,43.19003824793059,56.44670634169462,193.73953263181247,0.0,Normal
9,53.5165494242136,57.0149441848497,124.63952807080001,0.0,Normal
18,45.956845351096554,57.32958383993625,169.57175608953366,0.0,Normal
0,51.53358814170856,50.717622647057595,125.86255035427361,0.0,Normal
23,49.94929567767946,51.441015592853724,150.75403931337812,0.0,Normal
4,55.29014890723681,52.18284916723525,143.58530174544566,0.0,Normal
12,53.4976788073097,54.04447700853361,89.93115162750783,0.0,Normal
3,41.37004553170846,55.348745616825724,160.60585649279747,0.0,Normal
15,50.063533070347724,57.83235648742671,153.58347919015577,0.0,Normal
23,32.78758510641803,51.60760520264307,186.976974335144,0.0,Normal
15,44.53676074129772,48.59592280919299,165.27859136623857,0.0,Normal
